,tweet_id,timestamp,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,name,retweet_count,favorite_count,dog_stage,rating
1973,673213039743795200,2015-12-05 18:51:11+00:00,nan,nan,,Dexter,929,2410,,1.0
1974,673148804208660480,2015-12-05 14:35:56+00:00,nan,nan,,Fletcher,688,1822,pupper,0.8
1975,672997845381865473,2015-12-05 04:36:04+00:00,nan,nan,,Kenzie,786,2092,,1.2
1976,672995267319328768,2015-12-05 04:25:50+00:00,nan,nan,,Pumpkin,328,1001,,0.8
1977,672988786805112832,2015-12-05 04:00:04+00:00,nan,nan,,Schnozz,314,1039,pupper,1.0
1980,672975131468300288,2015-12-05 03:05:49+00:00,nan,nan,,Chuckles,1015,1813,pupper,1.0
1981,672970152493887488,2015-12-05 02:46:02+00:00,nan,nan,,Chet,391,1019,pupper,0.7
1982,672968025906282496,2015-12-05 02:37:35+00:00,nan,nan,,Gustaf,602,1405,,1.1
1983,672964561327235073,2015-12-05 02:23:49+00:00,nan,nan,,Terry,701,1530,,1.0
1984,672902681409806336,2015-12-04 22:17:55+00:00,nan,nan,,Jimison,550,1452,,0.9
1985,672898206762672129,2015-12-04 22:00:08+00:00,nan,nan,,Cheryl,459,944,pupper,1.1
1987,672877615439593473,2015-12-04 20:38:19+00:00,nan,nan,,Oscar,405,1096,,0.8
1988,672834301050937345,2015-12-04 17:46:12+00:00,nan,nan,,Ed,623,1398,,1.0
1989,672828477930868736,2015-12-04 17:23:04+00:00,nan,nan,,Jerry,533,1343,,0.9
1990,672640509974827008,2015-12-04 04:56:09+00:00,nan,nan,,Leonidas,348,1032,,0.9
1992,672614745925664768,2015-12-04 03:13:46+00:00,nan,nan,,Norman,644,1302,pupper,0.6
1993,672609152938721280,2015-12-04 02:51:33+00:00,nan,nan,,Caryl,424,1180,,0.9
1994,672604026190569472,2015-12-04 02:31:10+00:00,nan,nan,,a,445,1188,,1.1
1995,672594978741354496,2015-12-04 01:55:13+00:00,nan,nan,,Scott,661,1411,pupper,0.9
1996,672591762242805761,2015-12-04 01:42:26+00:00,nan,nan,,Taz,367,1014,,1.0
1998,672538107540070400,2015-12-03 22:09:14+00:00,nan,nan,,Darby,404,1089,,0.7
2000,672488522314567680,2015-12-03 18:52:12+00:00,nan,nan,,Jackie,482,1187,,1.0
2001,672482722825261057,2015-12-03 18:29:09+00:00,nan,nan,,light,665,1221,,1.0
2002,672481316919734272,2015-12-03 18:23:34+00:00,nan,nan,,Jazz,137,757,pupper,1.2
2003,672475084225949696,2015-12-03 17:58:48+00:00,nan,nan,,Buddy,770,1529,,0.8
2004,672466075045466113,2015-12-03 17:23:00+00:00,nan,nan,,Franq,598,1447,,1.2
2005,672272411274932228,2015-12-03 04:33:27+00:00,nan,nan,,Pippin,3677,6888,,1.1
2007,672264251789176834,2015-12-03 04:01:02+00:00,nan,nan,,Kreg,383,1212,,1.0
2009,672254177670729728,2015-12-03 03:21:00+00:00,nan,nan,,Rolf,800,1515,pupper,1.1
2011,672245253877968896,2015-12-03 02:45:32+00:00,nan,nan,,Snickers,169,733,,1.2
2012,672239279297454080,2015-12-03 02:21:48+00:00,nan,nan,,Ridley,347,953,,0.7
2014,672222792075620352,2015-12-03 01:16:17+00:00,nan,nan,,Cal,231,833,,0.9
2015,672205392827572224,2015-12-03 00:07:09+00:00,nan,nan,,Opal,1270,2414,pupper,0.9
2016,672169685991993344,2015-12-02 21:45:16+00:00,nan,nan,,Bradley,408,1074,,1.0
2017,672160042234327040,2015-12-02 21:06:56+00:00,nan,nan,,Bubba,395,918,pupper,0.8
2019,672125275208069120,2015-12-02 18:48:47+00:00,nan,nan,,just,1253,2578,,1.1
2020,672095186491711488,2015-12-02 16:49:14+00:00,nan,nan,,Tuco,395,1063,,0.9
2021,672082170312290304,2015-12-02 15:57:30+00:00,nan,nan,,Patch,402,1003,,1.1
2022,672068090318987265,2015-12-02 15:01:33+00:00,nan,nan,,Gizmo,564,1389,,0.7
2023,671896809300709376,2015-12-02 03:40:57+00:00,nan,nan,,Lola,4519,9016,,1.0
2024,671891728106971137,2015-12-02 03:20:45+00:00,nan,nan,,Mojo,618,1415,,1.1
2025,671882082306625538,2015-12-02 02:42:26+00:00,nan,nan,,Batdog,1488,3693,,1.1
2026,671879137494245376,2015-12-02 02:30:43+00:00,nan,nan,,Brad,748,1507,,0.5
2027,671874878652489728,2015-12-02 02:13:48+00:00,nan,nan,,Mia,601,1330,,1.0
2028,671866342182637568,2015-12-02 01:39:53+00:00,nan,nan,,Dylan,548,1191,,1.0
2030,671789708968640512,2015-12-01 20:35:22+00:00,nan,nan,,space,3811,7527,,1.3
2032,671763349865160704,2015-12-01 18:50:38+00:00,nan,nan,,Mark,999,1788,,0.9
2034,671743150407421952,2015-12-01 17:30:22+00:00,nan,nan,,a,248,779,,1.1
2035,671735591348891648,2015-12-01 17:00:19+00:00,nan,nan,,Oscar,819,1534,,1.1
2037,671561002136281088,2015-12-01 05:26:34+00:00,nan,nan,,the,7931,13679,,1.3
2039,671547767500775424,2015-12-01 04:33:59+00:00,nan,nan,,Marley,658,1444,,1.0
2041,671542985629241344,2015-12-01 04:14:59+00:00,nan,nan,,JD,616,1166,,1.0
2042,671538301157904385,2015-12-01 03:56:22+00:00,nan,nan,,Baxter,436,993,,0.8
2043,671536543010570240,2015-12-01 03:49:23+00:00,nan,nan,,Reginald,441,1253,,0.9
2045,671528761649688577,2015-12-01 03:18:27+00:00,nan,nan,,Jax,280,896,,1.0
2046,671520732782923777,2015-12-01 02:46:33+00:00,nan,nan,,Alejandro,582,1499,,1.0
2047,671518598289059840,2015-12-01 02:38:04+00:00,nan,nan,,Scruffers,319,1010,,0.9
2048,671511350426865664,2015-12-01 02:09:16+00:00,nan,nan,,Hammond,791,1734,,0.8
2049,671504605491109889,2015-12-01 01:42:28+00:00,nan,nan,,Charlie,3866,7495,,1.1
2050,671497587707535361,2015-12-01 01:14:35+00:00,nan,nan,,Pip,481,980,,1.1
2051,671488513339211776,2015-12-01 00:38:31+00:00,nan,nan,,Julius,516,1073,,0.8
2052,671486386088865792,2015-12-01 00:30:04+00:00,nan,nan,,Malcolm,226,621,,1.0
2053,671485057807351808,2015-12-01 00:24:48+00:00,nan,nan,,Penelope,253,806,,1.1
2055,671362598324076544,2015-11-30 16:18:11+00:00,nan,nan,,Tanner,325,1193,,1.1
2057,671355857343524864,2015-11-30 15:51:24+00:00,nan,nan,,Lou,119,508,,1.0
2058,671347597085433856,2015-11-30 15:18:34+00:00,nan,nan,,Lola,476,1031,,0.9
2059,671186162933985280,2015-11-30 04:37:05+00:00,nan,nan,,Sparky,241,788,,1.0
2061,671166507850801152,2015-11-30 03:18:59+00:00,nan,nan,,Herm,390,931,,1.0
2063,671159727754231808,2015-11-30 02:52:03+00:00,nan,nan,,Anthony,89,401,,0.5
2064,671154572044468225,2015-11-30 02:31:34+00:00,nan,nan,,Holly,241,769,,1.1
2066,671147085991960577,2015-11-30 02:01:49+00:00,nan,nan,,a,254,713,,0.9
2069,671134062904504320,2015-11-30 01:10:04+00:00,nan,nan,,Clarence,212,796,,0.8
2071,671115716440031232,2015-11-29 23:57:10+00:00,nan,nan,,Phred,842,1436,,0.6
2072,671109016219725825,2015-11-29 23:30:32+00:00,nan,nan,,Toby,478,1225,,0.8
2075,670840546554966016,2015-11-29 05:43:44+00:00,nan,nan,,Colby,213,634,,1.0
2077,670833812859932673,2015-11-29 05:16:59+00:00,nan,nan,,Jett,135,474,,0.7
2078,670832455012716544,2015-11-29 05:11:35+00:00,nan,nan,,Amy,242,780,,1.0
2080,670823764196741120,2015-11-29 04:37:03+00:00,nan,nan,,Remington,205,824,,1.2
2082,670815497391357952,2015-11-29 04:04:12+00:00,nan,nan,,Sage,1708,3410,,1.0
2083,670811965569282048,2015-11-29 03:50:10+00:00,nan,nan,,Maggie,295,1202,,1.0
2084,670807719151067136,2015-11-29 03:33:17+00:00,nan,nan,,Andy,546,1234,,1.1
2085,670804601705242624,2015-11-29 03:20:54+00:00,nan,nan,,Mason,1035,2098,,1.0
2087,670797304698376195,2015-11-29 02:51:54+00:00,nan,nan,,Trigger,262,780,,1.1
2088,670792680469889025,2015-11-29 02:33:32+00:00,nan,nan,,Antony,298,889,,0.7
2090,670786190031921152,2015-11-29 02:07:44+00:00,nan,nan,,Creg,218,640,,0.8
2093,670780561024270336,2015-11-29 01:45:22+00:00,nan,nan,,Traviss,317,831,,0.7
2095,670764103623966721,2015-11-29 00:39:59+00:00,nan,nan,,Vincent,466,1154,,1.0
2096,670755717859713024,2015-11-29 00:06:39+00:00,nan,nan,,Gin,123,475,,0.9
2097,670733412878163972,2015-11-28 22:38:01+00:00,nan,nan,,Jerry,558,1030,,0.8
2098,670727704916926465,2015-11-28 22:15:21+00:00,nan,nan,,Jeffrie,403,887,,1.0
2100,670704688707301377,2015-11-28 20:43:53+00:00,nan,nan,,Danny,405,814,,0.6
2101,670691627984359425,2015-11-28 19:51:59+00:00,nan,nan,,Ester,266,632,,0.8
2102,670679630144274432,2015-11-28 19:04:19+00:00,nan,nan,,Pluto,315,799,,0.8
2103,670676092097810432,2015-11-28 18:50:15+00:00,nan,nan,,Bloo,45,267,,0.8
2104,670668383499735048,2015-11-28 18:19:37+00:00,nan,nan,,Phineas,5537,11452,,1.0
2106,670468609693655041,2015-11-28 05:05:47+00:00,nan,nan,,Edd,90,375,,1.0
2110,670444955656130560,2015-11-28 03:31:48+00:00,nan,nan,,Paull,2153,7120,,1.0
2111,670442337873600512,2015-11-28 03:21:24+00:00,nan,nan,,Koda,213,690,,1.1
2113,670434127938719744,2015-11-28 02:48:46+00:00,nan,nan,,Hank,708,1501,,1.1
2114,670433248821026816,2015-11-28 02:45:17+00:00,nan,nan,,Sam,122,345,,1.0
2115,670428280563085312,2015-11-28 02:25:32+00:00,nan,nan,,Willy,694,1484,,1.1
2116,670427002554466305,2015-11-28 02:20:27+00:00,nan,nan,,a,179,551,,0.9
2117,670421925039075328,2015-11-28 02:00:17+00:00,nan,nan,,Herb,709,1415,,1.2
2118,670420569653809152,2015-11-28 01:54:54+00:00,nan,nan,,Damon,342,668,,1.0
2120,670411370698022913,2015-11-28 01:18:21+00:00,nan,nan,,Scooter,991,2176,,1.2
2121,670408998013820928,2015-11-28 01:08:55+00:00,nan,nan,,Peanut,249,600,,1.0
2122,670403879788544000,2015-11-28 00:48:35+00:00,nan,nan,,Nigel,173,460,,1.0
2123,670385711116361728,2015-11-27 23:36:23+00:00,nan,nan,,Larry,234,593,,0.8
2124,670374371102445568,2015-11-27 22:51:19+00:00,nan,nan,,Daisy,295,785,,1.2
2125,670361874861563904,2015-11-27 22:01:40+00:00,nan,nan,,a,71,344,,0.9
2126,670338931251150849,2015-11-27 20:30:30+00:00,nan,nan,,Butters,122,451,,1.0
2128,670303360680108032,2015-11-27 18:09:09+00:00,nan,nan,,a,151,452,,0.9
2129,670290420111441920,2015-11-27 17:17:44+00:00,nan,nan,,Sandra,315,750,,1.1
2130,670093938074779648,2015-11-27 04:16:59+00:00,nan,nan,,Wally,365,1106,,0.9
2132,670079681849372674,2015-11-27 03:20:20+00:00,nan,nan,,Fabio,1373,2390,,1.0
2133,670073503555706880,2015-11-27 02:55:47+00:00,nan,nan,,Winston,874,1674,,1.0
2134,670069087419133954,2015-11-27 02:38:14+00:00,nan,nan,,Randall,278,676,,0.5
2135,670061506722140161,2015-11-27 02:08:07+00:00,nan,nan,,Liam,373,822,,1.1
2136,670055038660800512,2015-11-27 01:42:24+00:00,nan,nan,,Tommy,357,716,,0.3
2137,670046952931721218,2015-11-27 01:10:17+00:00,nan,nan,,Ben,191,684,,1.1
2140,670003130994700288,2015-11-26 22:16:09+00:00,nan,nan,,Raphael,100,352,,1.0
2141,669993076832759809,2015-11-26 21:36:12+00:00,nan,nan,,Zoey,92,344,,0.9
2143,669970042633789440,2015-11-26 20:04:40+00:00,nan,nan,,Julio,65,317,,1.0
2144,669942763794931712,2015-11-26 18:16:16+00:00,nan,nan,,Andru,183,536,,1.1
2146,669923323644657664,2015-11-26 16:59:01+00:00,nan,nan,,a,64,250,,1.0
2147,669753178989142016,2015-11-26 05:42:55+00:00,nan,nan,,Chester,431,858,,1.0
2148,669749430875258880,2015-11-26 05:28:02+00:00,nan,nan,,Clarence,71,289,,0.8
2150,669683899023405056,2015-11-26 01:07:38+00:00,nan,nan,,Kloey,119,412,,1.0
2151,669682095984410625,2015-11-26 01:00:28+00:00,nan,nan,,Louie,146,375,,0.9
2152,669680153564442624,2015-11-26 00:52:45+00:00,nan,nan,,Shawwn,311,712,,0.8
2153,669661792646373376,2015-11-25 23:39:47+00:00,nan,nan,,a,482,860,,0.5
2154,669625907762618368,2015-11-25 21:17:12+00:00,nan,nan,,Penny,1963,3769,,1.2
2156,669597912108789760,2015-11-25 19:25:57+00:00,nan,nan,,Skye,163,550,,1.0
2158,669573570759163904,2015-11-25 17:49:14+00:00,nan,nan,,Linda,156,467,,1.0
2159,669571471778410496,2015-11-25 17:40:53+00:00,nan,nan,,Keith,1085,1684,,0.7
2160,669567591774625800,2015-11-25 17:25:28+00:00,nan,nan,,Kollin,61,248,,0.9
2161,669564461267722241,2015-11-25 17:13:02+00:00,nan,nan,,a,133,413,,1.0
2162,669393256313184256,2015-11-25 05:52:43+00:00,nan,nan,,Ronduh,83,383,,1.0
2163,669375718304980992,2015-11-25 04:43:02+00:00,nan,nan,,Billl,792,1425,,0.6
2164,669371483794317312,2015-11-25 04:26:12+00:00,nan,nan,,Oliviér,196,524,,1.0
2165,669367896104181761,2015-11-25 04:11:57+00:00,nan,nan,,Chip,172,485,,1.0
2167,669359674819481600,2015-11-25 03:39:17+00:00,nan,nan,,Saydee,134,390,,1.1
2168,669354382627049472,2015-11-25 03:18:15+00:00,nan,nan,,Dug,1390,2889,,0.8
2169,669353438988365824,2015-11-25 03:14:30+00:00,nan,nan,,Tessa,281,687,,1.0
2170,669351434509529089,2015-11-25 03:06:32+00:00,nan,nan,,Sully,207,474,,1.0
2171,669328503091937280,2015-11-25 01:35:25+00:00,nan,nan,,Kirk,452,1081,,1.2
2173,669324657376567296,2015-11-25 01:20:08+00:00,nan,nan,,Ralf,223,525,,1.1
2174,669216679721873412,2015-11-24 18:11:04+00:00,nan,nan,,Clarq,422,958,,0.8
2175,669214165781868544,2015-11-24 18:01:05+00:00,nan,nan,,Jaspers,183,468,,1.0
2176,669203728096960512,2015-11-24 17:19:36+00:00,nan,nan,,Samsom,522,1074,,0.9
2179,669006782128353280,2015-11-24 04:17:01+00:00,nan,nan,,Tucker,269,610,,1.2
2180,669000397445533696,2015-11-24 03:51:38+00:00,nan,nan,,Terrance,6965,22118,,1.1
2182,668992363537309700,2015-11-24 03:19:43+00:00,nan,nan,,Harrison,381,802,,0.8
2183,668989615043424256,2015-11-24 03:08:48+00:00,nan,nan,,Bernie,356,726,,0.3
2185,668986018524233728,2015-11-24 02:54:30+00:00,nan,nan,,Ruby,183,578,,0.9
2187,668979806671884288,2015-11-24 02:29:49+00:00,nan,nan,,Chaz,382,842,,1.2
2188,668975677807423489,2015-11-24 02:13:25+00:00,nan,nan,,Jeremy,641,1386,,1.1
2190,668960084974809088,2015-11-24 01:11:27+00:00,nan,nan,,Jaycob,263,757,,1.0
2191,668955713004314625,2015-11-24 00:54:05+00:00,nan,nan,,a,77,300,,1.0
2192,668932921458302977,2015-11-23 23:23:31+00:00,nan,nan,,Herald,63,284,,0.9
2193,668902994700836864,2015-11-23 21:24:36+00:00,nan,nan,,Lambeau,107,338,,1.1
2194,668892474547511297,2015-11-23 20:42:48+00:00,nan,nan,,Ruffles,164,422,,1.1
2195,668872652652679168,2015-11-23 19:24:02+00:00,nan,nan,,Amélie,322,566,,1.1
2196,668852170888998912,2015-11-23 18:02:38+00:00,nan,nan,,Bobb,184,479,,1.1
2197,668826086256599040,2015-11-23 16:18:59+00:00,nan,nan,,Banditt,150,467,,1.0
2198,668815180734689280,2015-11-23 15:35:39+00:00,nan,nan,,a,291,610,,0.7
2199,668779399630725120,2015-11-23 13:13:28+00:00,nan,nan,,Kevon,409,749,,1.0
2200,668655139528511488,2015-11-23 04:59:42+00:00,nan,nan,,Winifred,233,562,,1.1
2203,668641109086707712,2015-11-23 04:03:57+00:00,nan,nan,,Hanz,573,1145,,1.0
2204,668636665813057536,2015-11-23 03:46:18+00:00,nan,nan,,an,528,1114,,1.0
2205,668633411083464705,2015-11-23 03:33:22+00:00,nan,nan,,Churlie,1788,3024,,1.0
2206,668631377374486528,2015-11-23 03:25:17+00:00,nan,nan,,Zeek,349,763,,0.5
2207,668627278264475648,2015-11-23 03:09:00+00:00,nan,nan,,Timofy,123,341,,0.9
2208,668625577880875008,2015-11-23 03:02:14+00:00,nan,nan,,Maks,140,417,,1.0
2209,668623201287675904,2015-11-23 02:52:48+00:00,nan,nan,,Jomathan,851,1551,,1.0
2210,668620235289837568,2015-11-23 02:41:01+00:00,nan,nan,,Kallie,45,211,,1.0
2211,668614819948453888,2015-11-23 02:19:29+00:00,nan,nan,,a,341,654,,0.7
2212,668587383441514497,2015-11-23 00:30:28+00:00,nan,nan,,the,1174,1760,,1.3
2213,668567822092664832,2015-11-22 23:12:44+00:00,nan,nan,,Marvin,62,265,,1.1
2216,668537837512433665,2015-11-22 21:13:35+00:00,nan,nan,,Spark,79,265,,0.8
2217,668528771708952576,2015-11-22 20:37:34+00:00,nan,nan,,Gòrdón,242,496,,1.2
2218,668507509523615744,2015-11-22 19:13:05+00:00,nan,nan,,a,116,345,,1.0
2219,668496999348633600,2015-11-22 18:31:19+00:00,nan,nan,,Jo,146,436,,0.8
2221,668480044826800133,2015-11-22 17:23:57+00:00,nan,nan,,DayZ,162,491,,1.1
2222,668466899341221888,2015-11-22 16:31:42+00:00,nan,nan,,a,560,936,,0.4
2225,668286279830867968,2015-11-22 04:33:59+00:00,nan,nan,,Rusty,149,535,,1.1
2226,668274247790391296,2015-11-22 03:46:11+00:00,nan,nan,,Sophie,248,886,,1.0
2228,668256321989451776,2015-11-22 02:34:57+00:00,nan,nan,,Jareld,667,1385,,1.3
2229,668248472370458624,2015-11-22 02:03:45+00:00,nan,nan,,Bisquick,523,1056,,0.8
2230,668237644992782336,2015-11-22 01:20:44+00:00,nan,nan,,Torque,3100,6614,,1.0
2233,668204964695683073,2015-11-21 23:10:52+00:00,nan,nan,,Ron,206,586,,0.8
2234,668190681446379520,2015-11-21 22:14:07+00:00,nan,nan,,Skittles,210,696,,1.2
2235,668171859951755264,2015-11-21 20:59:20+00:00,nan,nan,,a,208,525,,0.7
2238,668113020489474048,2015-11-21 17:05:31+00:00,nan,nan,,Alfie,265,709,,0.6
2240,667924896115245057,2015-11-21 04:37:59+00:00,nan,nan,,Jiminy,119,318,,0.9
2241,667915453470232577,2015-11-21 04:00:28+00:00,nan,nan,,Otis,59,222,,1.0
2243,667902449697558528,2015-11-21 03:08:47+00:00,nan,nan,,Cleopatricia,396,905,,0.9
2244,667886921285246976,2015-11-21 02:07:05+00:00,nan,nan,,Erik,1180,2011,,1.1
2245,667885044254572545,2015-11-21 01:59:37+00:00,nan,nan,,Stu,530,868,,1.0
2246,667878741721415682,2015-11-21 01:34:35+00:00,nan,nan,,Tedrick,127,409,,0.2
2248,667866724293877760,2015-11-21 00:46:50+00:00,nan,nan,,Shaggy,1110,3172,,1.0
2249,667861340749471744,2015-11-21 00:25:26+00:00,nan,nan,,a,86,253,,0.9
2251,667806454573760512,2015-11-20 20:47:20+00:00,nan,nan,,Filup,535,1111,,1.0
2255,667773195014021121,2015-11-20 18:35:10+00:00,nan,nan,,a,61,243,,0.8
2256,667766675769573376,2015-11-20 18:09:16+00:00,nan,nan,,Calvin,243,476,,0.9
2257,667728196545200128,2015-11-20 15:36:22+00:00,nan,nan,,Olive,162,398,,1.1
2262,667546741521195010,2015-11-20 03:35:20+00:00,nan,nan,,George,138,355,,0.9
2263,667544320556335104,2015-11-20 03:25:43+00:00,nan,nan,,Kial,568,917,,1.0
2264,667538891197542400,2015-11-20 03:04:08+00:00,nan,nan,,a,72,220,,0.9
2265,667534815156183040,2015-11-20 02:47:56+00:00,nan,nan,,Frank,576,866,,0.8
2266,667530908589760512,2015-11-20 02:32:25+00:00,nan,nan,,Naphaniel,264,501,,1.0
2268,667517642048163840,2015-11-20 01:39:42+00:00,nan,nan,,Dook,203,389,,0.8
2270,667502640335572993,2015-11-20 00:40:05+00:00,nan,nan,,Hall,231,563,,1.1
2271,667495797102141441,2015-11-20 00:12:54+00:00,nan,nan,,Philippe,294,565,,0.9
2273,667470559035432960,2015-11-19 22:32:36+00:00,nan,nan,,a,102,273,,1.1
2274,667455448082227200,2015-11-19 21:32:34+00:00,nan,nan,,Reese,66,203,,0.7
2275,667453023279554560,2015-11-19 21:22:56+00:00,nan,nan,,Cupcake,96,327,,1.1
2279,667405339315146752,2015-11-19 18:13:27+00:00,nan,nan,,Biden,234,489,,0.7
2280,667393430834667520,2015-11-19 17:26:08+00:00,nan,nan,,Fwed,60,211,,0.8
2282,667211855547486208,2015-11-19 05:24:37+00:00,nan,nan,,Genevieve,258,516,,0.9
2283,667200525029539841,2015-11-19 04:39:35+00:00,nan,nan,,Joshwa,282,658,,1.1
2286,667182792070062081,2015-11-19 03:29:07+00:00,nan,nan,,Timison,6618,15075,,1.0
2287,667177989038297088,2015-11-19 03:10:02+00:00,nan,nan,,a,58,200,,0.8
2289,667174963120574464,2015-11-19 02:58:01+00:00,nan,nan,,Clarence,88,262,,0.9
2290,667171260800061440,2015-11-19 02:43:18+00:00,nan,nan,,Kenneth,97,235,,1.0
2291,667165590075940865,2015-11-19 02:20:46+00:00,nan,nan,,Churlie,1241,2819,,1.0
2292,667160273090932737,2015-11-19 01:59:39+00:00,nan,nan,,Bradlay,66,268,,1.1
2293,667152164079423490,2015-11-19 01:27:25+00:00,nan,nan,,Pipsy,18285,49720,,1.2
2295,667119796878725120,2015-11-18 23:18:48+00:00,nan,nan,,Gabe,135,346,,1.0
2296,667090893657276420,2015-11-18 21:23:57+00:00,nan,nan,,Clybe,132,349,,0.7
2297,667073648344346624,2015-11-18 20:15:26+00:00,nan,nan,,Dave,134,425,,1.0
2300,667062181243039745,2015-11-18 19:29:52+00:00,nan,nan,,Keet,57,227,,1.0
2302,667012601033924608,2015-11-18 16:12:51+00:00,nan,nan,,Klevin,237,471,,0.9
2303,666996132027977728,2015-11-18 15:07:24+00:00,nan,nan,,Carll,102,258,,1.0
2304,666983947667116034,2015-11-18 14:18:59+00:00,nan,nan,,a,1040,2679,,1.1
2308,666817836334096384,2015-11-18 03:18:55+00:00,nan,nan,,Jeph,267,540,,0.9
2309,666804364988780544,2015-11-18 02:25:23+00:00,nan,nan,,Jockson,95,250,,0.8
2311,666781792255496192,2015-11-18 00:55:42+00:00,nan,nan,,a,211,404,,1.0
2312,666776908487630848,2015-11-18 00:36:17+00:00,nan,nan,,Josep,186,368,,0.5
2313,666739327293083650,2015-11-17 22:06:57+00:00,nan,nan,,Lugan,71,244,,1.0
2314,666701168228331520,2015-11-17 19:35:19+00:00,nan,nan,,a,234,449,,0.8
2315,666691418707132416,2015-11-17 18:56:35+00:00,nan,nan,,Christoper,51,196,,0.8
2317,666644823164719104,2015-11-17 15:51:26+00:00,nan,nan,,Jimothy,88,238,,0.9
2318,666454714377183233,2015-11-17 03:16:00+00:00,nan,nan,,Kreggory,223,545,,1.0
2319,666447344410484738,2015-11-17 02:46:43+00:00,nan,nan,,Scout,23,107,,0.9
2325,666418789513326592,2015-11-17 00:53:15+00:00,nan,nan,,Walter,48,129,,1.0
2326,666411507551481857,2015-11-17 00:24:19+00:00,nan,nan,,quite,339,459,,0.2
2327,666407126856765440,2015-11-17 00:06:54+00:00,nan,nan,,a,44,113,,0.7
2333,666337882303524864,2015-11-16 19:31:45+00:00,nan,nan,,an,96,204,,0.9
2334,666293911632134144,2015-11-16 16:37:02+00:00,nan,nan,,a,368,522,,0.3
2335,666287406224695296,2015-11-16 16:11:11+00:00,nan,nan,,an,71,152,,0.5
2345,666063827256086533,2015-11-16 01:22:45+00:00,nan,nan,,the,232,496,,1.0
2346,666058600524156928,2015-11-16 01:01:59+00:00,nan,nan,,the,61,115,,0.8
2347,666057090499244032,2015-11-16 00:55:59+00:00,nan,nan,,a,146,304,,0.9
2348,666055525042405380,2015-11-16 00:49:46+00:00,nan,nan,,a,261,448,,1.0
2349,666051853826850816,2015-11-16 00:35:11+00:00,nan,nan,,an,879,1253,,0.2
2350,666050758794694657,2015-11-16 00:30:50+00:00,nan,nan,,a,60,136,,1.0
2352,666044226329800704,2015-11-16 00:04:52+00:00,nan,nan,,a,147,311,,0.6
2353,666033412701032449,2015-11-15 23:21:54+00:00,nan,nan,,a,47,128,,0.9
2354,666029285002620928,2015-11-15 23:05:30+00:00,nan,nan,,a,48,132,,0.7
